AFDeviceId,Imei,Active,Comment,AddressableId,Contract,Notes,LastSeen,FirstSeen,Status,Billing,Manufacturer,Model,TimeZone,SerialNumber,InstallationDate,ExpectedReportingFrequencyHours,DataAllowanceMb,MessageAllowance,HomeGeoFenceId,DeviceTypeId,Guid,Customer,CustomerId,CustomerGuid,Partner,PartnerId,Id,LastUpdated,UpdatedBy
723,864502037747029,True,,864502037747029,SAM MOTORISED APRIL 2021,864502037747029,,,1,true,,,,864502037747029,2023-01-01T00:00:00+00:00,,,,,7,d8135cdc-9a8c-4474-925c-e2b7a90840e3,Customer ID 379,373,c8c3ddcd-1cf0-4ff0-af5e-2631a6e01c92,Smart Asset Manager,1,8861,2021-04-28T15:58:23.7938737+00:00,tom.colombo@asset-fusion.co.uk
724,354762112258907,True,,354762112258907,SAM MOTORISED APRIL 2021,354762112258907,,,1,true,,,,354762112258907,2023-01-01T00:00:00+00:00,,,,,10,f0a50b05-313c-427d-b7cc-0144aeaad2bf,Customer ID 104,32,9d36fc7c-51ce-4f7a-a880-414f9ca7d6ec,Smart Asset Manager,1,8864,2021-04-28T15:58:41.7456933+00:00,tom.colombo@asset-fusion.co.uk
725,354762112255564,True,,354762112255564,SAM MOTORISED APRIL 2021,354762112255564,,,1,true,,,,354762112255564,2023-01-01T00:00:00+00:00,,,,,10,8d8d3d5f-e3fe-4573-91fb-521639aee321,Customer ID 104,32,9d36fc7c-51ce-4f7a-a880-414f9ca7d6ec,Smart Asset Manager,1,8865,2021-04-28T15:58:41.5425667+00:00,tom.colombo@asset-fusion.co.uk
726,354762112331878,True,,354762112331878,SAM MOTORISED APRIL 2021,354762112331878,,,1,true,,,,354762112331878,2023-01-01T00:00:00+00:00,,,,,10,4753e15f-b189-48f3-b75f-efe9287858a4,Customer ID 104,32,9d36fc7c-51ce-4f7a-a880-414f9ca7d6ec,Smart Asset Manager,1,8867,2021-04-28T15:58:41.6988184+00:00,tom.colombo@asset-fusion.co.uk
727,354762112298663,True,,354762112298663,SAM MOTORISED APRIL 2021,354762112298663,,,1,true,,,,354762112298663,2023-01-01T00:00:00+00:00,,,,,10,dda527eb-c57b-4cf8-a7a3-51db87a9201d,Customer ID 104,32,9d36fc7c-51ce-4f7a-a880-414f9ca7d6ec,Smart Asset Manager,1,8868,2021-04-28T15:58:41.151939+00:00,tom.colombo@asset-fusion.co.uk
728,865006040469976,True,,865006040469976,SAM MOTORISED APRIL 2021,865006040469976,,,1,true,,,,865006040469976,2023-01-01T00:00:00+00:00,,,,,7,a8d6973f-95ca-4263-a1d6-c562bb9d2fd9,Customer ID 381,374,f49eb759-37b6-41f5-b9ed-89c389ed45fb,Smart Asset Manager,1,8901,2021-04-28T15:58:44.8550888+00:00,tom.colombo@asset-fusion.co.uk
729,865006040483456,True,,865006040483456,SAM MOTORISED APRIL 2021,865006040483456,,,1,true,,,,865006040483456,2023-01-01T00:00:00+00:00,,,,,7,236e4533-e662-499c-9256-8c84f84bdb48,Customer ID 381,374,f49eb759-37b6-41f5-b9ed-89c389ed45fb,Smart Asset Manager,1,8902,2021-04-28T15:58:44.8394637+00:00,tom.colombo@asset-fusion.co.uk
730,865006040500374,False,,865006040500374,,,,,0,,,,,70100041,2023-01-01T00:00:00+00:00,,,,,,614fc03d-26fe-4cc6-a29b-d1d8b8a0a5a6,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,8903,2023-09-20T11:46:23.7583967+00:00,
731,354762112263105,True,,354762112263105,SAM MOTORISED APRIL 2021,354762112263105,,,1,true,,,,354762112263105,2023-01-01T00:00:00+00:00,,,,,10,0e6c9da1-e2cb-4ca8-a704-71f1ac9a38d0,Customer ID 104,32,9d36fc7c-51ce-4f7a-a880-414f9ca7d6ec,Smart Asset Manager,1,8904,2021-04-28T15:58:41.6831937+00:00,tom.colombo@asset-fusion.co.uk
732,864502037835204,True,Auto-created device 3/29/2021 3:08:25 PM +00:00,864502037835204,,,,,0,,,,,,2023-01-01T00:00:00+00:00,,,,,,27a3984e-e694-4ece-8b57-90f612a3b4ff,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,8908,2021-03-29T15:08:25.2265769+00:00,platform
733,356363054860749,True,,356363054860749,SAM MOTORISED APRIL 2021,356363054860749,,,1,true,,,,356363054860749,2023-01-01T00:00:00+00:00,,,,,10,158f7db0-3409-4cd9-89a1-55192febb0db,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8909,2021-04-28T15:58:44.4800863+00:00,tom.colombo@asset-fusion.co.uk
734,356363054849403,True,,356363054849403,SAM MOTORISED APRIL 2021,356363054849403,,,1,true,,,,356363054849403,2023-01-01T00:00:00+00:00,,,,,10,6678bf4b-4e3f-4b94-a0d6-65f4fd7c2496,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8911,2021-04-28T15:58:44.5425871+00:00,tom.colombo@asset-fusion.co.uk
735,356363058001621,True,,356363058001621,SAM MOTORISED APRIL 2021,356363058001621,,,1,true,,,,356363058001621,2023-01-01T00:00:00+00:00,,,,,10,233f9a3f-959d-4d1e-92f7-13cfd0aa3889,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8913,2021-04-28T15:58:44.5582122+00:00,tom.colombo@asset-fusion.co.uk
736,356363054405743,True,,356363054405743,SAM MOTORISED APRIL 2021,356363054405743,,,1,true,,,,356363054405743,2023-01-01T00:00:00+00:00,,,,,10,5844f3e1-d7da-4b21-ad19-54677ed232ec,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8914,2021-04-28T15:58:44.5113372+00:00,tom.colombo@asset-fusion.co.uk
737,356363054822764,True,,356363054822764,SAM MOTORISED APRIL 2021,356363054822764,,,1,true,,,,356363054822764,2023-01-01T00:00:00+00:00,,,,,10,4d364b59-dd85-49c3-83fd-17b3a4631e09,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8916,2021-04-28T15:58:44.5894613+00:00,tom.colombo@asset-fusion.co.uk
738,356363058001449,True,,356363058001449,SAM MOTORISED APRIL 2021,356363058001449,,,1,true,,,,356363058001449,2023-01-01T00:00:00+00:00,,,,,10,a7b08d83-f8bd-40f8-8fe0-8a6ea50e5eb5,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8917,2021-04-28T15:58:44.5738364+00:00,tom.colombo@asset-fusion.co.uk
739,356363054952272,True,,356363054952272,SAM MOTORISED APRIL 2021,356363054952272,,,1,true,,,,356363054952272,2023-01-01T00:00:00+00:00,,,,,10,9790ec3f-9b9f-4420-a6dc-f4597f72eaa1,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8918,2021-04-28T15:58:44.6519628+00:00,tom.colombo@asset-fusion.co.uk
740,868997039406150,True,,868997039406150,SAM MOTORISED APRIL 2021,868997039406150,,,1,true,,,,868997039406150,2023-01-01T00:00:00+00:00,,,,,7,120bc31c-79e7-44ea-89f3-b1459042a211,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8919,2021-04-28T15:58:44.2144619+00:00,tom.colombo@asset-fusion.co.uk
741,864502035932979,True,,864502035932979,SAM MOTORISED APRIL 2021,864502035932979,,,1,true,,,,864502035932979,2023-01-01T00:00:00+00:00,,,,,7,1b36fa5b-21d7-430a-a4a1-474d000d21b4,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8920,2021-04-28T15:58:44.4332107+00:00,tom.colombo@asset-fusion.co.uk
742,357520074191376,True,,357520074191376,SAM MOTORISED APRIL 2021,357520074191376,,,1,true,,,,357520074191376,2023-01-01T00:00:00+00:00,,,,,10,2b482174-13f2-49f4-a5e0-cd3f214689e3,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8922,2021-04-28T15:58:44.7457121+00:00,tom.colombo@asset-fusion.co.uk
743,357520075414744,True,,357520075414744,SAM MOTORISED APRIL 2021,357520075414744,,,1,true,,,,357520075414744,2023-01-01T00:00:00+00:00,,,,,10,4df824f9-d167-4f54-a8b8-2de101db1057,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8923,2021-04-28T15:58:44.7457121+00:00,tom.colombo@asset-fusion.co.uk
744,358887093308284,True,,358887093308284,SAM MOTORISED APRIL 2021,358887093308284,,,1,true,,,,358887093308284,2023-01-01T00:00:00+00:00,,,,,7,8ee7251c-06b5-4768-a201-e663024eb3f5,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8924,2021-04-28T15:58:44.2457104+00:00,tom.colombo@asset-fusion.co.uk
745,358887093326872,True,,358887093326872,SAM MOTORISED APRIL 2021,358887093326872,,,1,true,,,,358887093326872,2023-01-01T00:00:00+00:00,,,,,7,06ecf539-be07-4b8f-b3f5-857a6a26543e,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8925,2021-04-28T15:58:44.1988348+00:00,tom.colombo@asset-fusion.co.uk
746,358887093407847,True,,358887093407847,SAM MOTORISED APRIL 2021,358887093407847,,,1,true,,,,358887093407847,2023-01-01T00:00:00+00:00,,,,,7,7b8a1646-975b-4611-aaa4-c7ecae002b3f,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8926,2021-04-28T15:58:44.1988348+00:00,tom.colombo@asset-fusion.co.uk
747,868997035392560,True,,868997035392560,SAM MOTORISED APRIL 2021,868997035392560,,,1,true,,,,868997035392560,2023-01-01T00:00:00+00:00,,,,,7,ff0fda88-7157-4d3d-a319-c5a38f78722e,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8927,2021-04-28T15:58:44.2613351+00:00,tom.colombo@asset-fusion.co.uk
748,358887093302345,True,,358887093302345,SAM MOTORISED APRIL 2021,358887093302345,,,1,true,,,,358887093302345,2023-01-01T00:00:00+00:00,,,,,7,89d159b7-eabe-4530-8ea7-1681e26dbe32,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8928,2021-04-28T15:58:44.2457104+00:00,tom.colombo@asset-fusion.co.uk
749,358887099531400,True,,358887099531400,SAM MOTORISED APRIL 2021,358887099531400,,,1,true,,,,358887099531400,2023-01-01T00:00:00+00:00,,,,,7,4f3add6d-d85e-46fa-963e-96784f812785,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8929,2021-04-28T15:58:44.2925841+00:00,tom.colombo@asset-fusion.co.uk
750,869247049707042,True,,869247049707042,SAM MOTORISED APRIL 2021,869247049707042,,,1,true,,,,869247049707042,2023-01-01T00:00:00+00:00,,,,,7,3d238c19-119a-4f27-ac4d-272ee1d01006,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8930,2021-04-28T15:58:44.3082098+00:00,tom.colombo@asset-fusion.co.uk
751,868997035205192,True,,868997035205192,SAM MOTORISED APRIL 2021,868997035205192,,,1,true,,,,868997035205192,2023-01-01T00:00:00+00:00,,,,,7,35cc6dca-8d55-4229-afa5-966243276cf2,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8931,2021-04-28T15:58:44.3394609+00:00,tom.colombo@asset-fusion.co.uk
752,869247049708909,True,,869247049708909,SAM MOTORISED APRIL 2021,869247049708909,,,1,true,,,,869247049708909,2023-01-01T00:00:00+00:00,,,,,7,de2cc8ee-3e91-4732-ac4d-b17a951ccc99,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8932,2021-04-28T15:58:44.3082098+00:00,tom.colombo@asset-fusion.co.uk
753,869247049717611,True,,869247049717611,SAM MOTORISED APRIL 2021,869247049717611,,,1,true,,,,869247049717611,2023-01-01T00:00:00+00:00,,,,,7,5b62e425-dd8b-4bb4-bf15-c33124c2b3bb,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8933,2021-04-28T15:58:44.3394609+00:00,tom.colombo@asset-fusion.co.uk
754,861551041203217,True,,861551041203217,SAM MOTORISED APRIL 2021,861551041203217,,,1,true,,,,861551041203217,2023-01-01T00:00:00+00:00,,,,,7,823ca74b-ba12-4936-9fd7-46e4b006e141,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8934,2021-04-28T15:58:44.3863356+00:00,tom.colombo@asset-fusion.co.uk
755,862818047832813,True,,862818047832813,SAM MOTORISED APRIL 2021,862818047832813,,,1,true,,,,862818047832813,2023-01-01T00:00:00+00:00,,,,,7,af7b3140-28d2-41c6-845a-a2946f306164,Customer ID 382,375,1dfb2573-2432-487f-b4f1-560d60d0500b,Smart Asset Manager,1,8935,2021-04-28T15:58:44.3707097+00:00,tom.colombo@asset-fusion.co.uk
756,351631044268289,False,,351631044268289,,,,,0,,,,,90101051,2023-01-01T00:00:00+00:00,,,,,,664942b6-dfaf-4bb1-9551-e0063f1bb85e,Customer ID 303,16,ef1b8cc0-cca0-4aa2-88a8-4553a1e16a90,Smart Asset Manager,1,8936,2021-07-05T13:30:20.3667905+00:00,
757,353322082852352,True,,353322082852352,SAM MOTORISED APRIL 2021,353322082852352,,,1,true,,,,353322082852352,2023-01-01T00:00:00+00:00,,,,,39,5c5673ac-e087-40d8-a208-503b0db22146,Customer ID 303,16,ef1b8cc0-cca0-4aa2-88a8-4553a1e16a90,Smart Asset Manager,1,8938,2021-04-28T16:23:31.1453975+00:00,tom.colombo@asset-fusion.co.uk
758,357520074569563,False,,357520074569563,,,,,0,,,,,90102333,2023-01-01T00:00:00+00:00,,,,,,15a4b731-6dab-4171-809a-9941ce86bc5e,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14320,2022-12-21T11:03:13.7604695+00:00,
759,357520074564614,True,Auto-created device 11/22/2022 3:39:26 PM +00:00,357520074564614,,,,,0,,,,,,2023-01-01T00:00:00+00:00,,,,,,398381f8-eb60-4910-bc63-3fcace952e17,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14321,2022-11-22T15:39:26.3300837+00:00,platform
760,350317173731609,False,,350317173731609,,,,,0,,,,,70100719,2023-01-01T00:00:00+00:00,,,,,,ca57c878-3172-491b-a8ca-d972542c2c8f,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14349,2022-11-28T09:44:18.1154394+00:00,
761,350317173746938,False,,350317173746938,,,,,0,,,,,70100720,2023-01-01T00:00:00+00:00,,,,,,8cbbb08a-c405-4129-a3c1-ab328667a799,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14351,2022-11-28T10:10:46.8979465+00:00,
762,350317173760269,False,,350317173760269,,,,,0,,,,,70100721,2023-01-01T00:00:00+00:00,,,,,,98a08c53-9252-430d-92b2-661740bb0a47,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14352,2022-11-28T10:15:06.6939006+00:00,
763,350317173760251,False,,350317173760251,,,,,0,,,,,70100722,2023-01-01T00:00:00+00:00,,,,,,852f2fc4-8a17-461e-932d-65ea01bb914f,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14353,2022-11-28T10:18:45.1358982+00:00,
764,350317173735295,False,,350317173735295,,,,,0,,,,,70100723,2023-01-01T00:00:00+00:00,,,,,,e92bd328-41e7-442c-8bfd-cb50f3b33a39,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14355,2022-11-28T10:50:11.0036675+00:00,
765,864502034891747,False,,864502034891747,,,,,0,,,,,+447624155526,2023-01-01T00:00:00+00:00,,,,,,72de6366-485b-4a83-bd01-6ead461bc235,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14361,2022-11-29T16:01:47.3929701+00:00,
766,350317173762042,False,,350317173762042,,,,,0,,,,,70100724,2023-01-01T00:00:00+00:00,,,,,,44fd16b3-8056-454f-b822-d0eb7bd272b4,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14368,2022-12-02T12:36:38.2237238+00:00,
767,350317173761960,False,,350317173761960,,,,,0,,,,,70100725,2023-01-01T00:00:00+00:00,,,,,,85c13a89-4065-466f-b608-727fd9202c96,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14370,2022-12-02T15:06:33.240725+00:00,
768,350317173758750,False,,350317173758750,,,,,0,,,,,70100726,2023-01-01T00:00:00+00:00,,,,,,390e62c6-def0-4f38-b476-ca52d2bfde0a,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14371,2022-12-02T15:15:17.9408191+00:00,
769,350317173731641,False,,350317173731641,,,,,0,,,,,70100727,2023-01-01T00:00:00+00:00,,,,,,8299c59b-471a-456d-ad89-01ab8503610a,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14476,2022-12-08T09:12:51.9728421+00:00,
770,350317173761903,True,Auto-created device 12/12/2022 1:28:55 PM +00:00,350317173761903,,,,,1,true,,,,,2023-01-01T00:00:00+00:00,,,,,,cab93e06-49ca-454a-9979-0fea2ac6de83,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14485,2022-12-12T14:53:37.3255151+00:00,tom.colombo@asset-fusion.co.uk
771,350317173747126,False,,350317173747126,,,,,0,,,,,70100730,2023-01-01T00:00:00+00:00,,,,,,9f7a0b0a-9f10-464c-b852-4c79bb19b940,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14489,2022-12-12T13:38:48.8537452+00:00,
772,350317173760285,False,,350317173760285,,,,,0,,,,,70100731,2023-01-01T00:00:00+00:00,,,,,,362177f9-9252-4092-ae7a-3621d6f87f95,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14490,2022-12-12T13:46:16.502106+00:00,
773,350317173760426,False,,350317173760426,,,,,0,,,,,70100728,2023-01-01T00:00:00+00:00,,,,,,da389d79-c2e9-4e5a-98f2-7c35af370574,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14491,2022-12-12T13:55:40.3356702+00:00,
774,350317173761945,False,,350317173761945,,,,,0,,,,,70100732,2023-01-01T00:00:00+00:00,,,,,,56578573-5f40-4444-a99e-f5c85840cab2,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14492,2022-12-12T14:00:05.4186427+00:00,
775,350317173761887,False,,350317173761887,,,,,0,,,,,70100733,2023-01-01T00:00:00+00:00,,,,,,b7dc9f10-c99e-4c8d-8e72-5201476a8f69,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14493,2022-12-12T14:04:20.7415576+00:00,
776,866344052458606,True,,866344052458606,,,,,0,,,,,70100734,2023-01-01T00:00:00+00:00,,,,,,51b592e7-864a-4fc9-ae9e-7b9d1dd7be8e,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14494,2022-12-13T12:35:40.2861687+00:00,tom.colombo@asset-fusion.co.uk
777,866344052348146,False,,866344052348146,,,,,0,,,,,70100742,2023-01-01T00:00:00+00:00,,,,,,11d4a399-b106-41a6-9b97-30a8ef08dcd5,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14504,2022-12-13T15:45:19.2791005+00:00,
778,866344052419368,False,,866344052419368,,,,,0,,,,,70100743,2023-01-01T00:00:00+00:00,,,,,,56cedb94-eebf-4d5b-86db-a3777d297b06,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14505,2022-12-13T16:47:00.6276182+00:00,
779,866344052410052,False,,866344052410052,,,,,0,,,,,70100744,2023-01-01T00:00:00+00:00,,,,,,26de8ac2-eeb2-4a92-9c2e-70dd78f34b2e,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14509,2022-12-15T12:00:16.3965635+00:00,
780,860873040936899,False,,860873040936899,,,,,0,,,,,70100745,2023-01-01T00:00:00+00:00,,,,,,edffab6c-2dc3-41e7-a7a5-d1fb987e8474,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14511,2022-12-15T15:50:30.5538728+00:00,
781,860873040773201,True,Auto-created device 12/19/2022 10:50:42 AM +00:00,860873040773201,,,,,0,,,,,,2023-01-01T00:00:00+00:00,,,,,,2846e2b0-321a-4892-a674-204a55845526,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14514,2022-12-19T10:50:42.8475846+00:00,platform
782,866344052466195,False,,866344052466195,,,,,0,,,,,70100747,2023-01-01T00:00:00+00:00,,,,,,e3722236-fdb7-43bf-ba85-640a2678812f,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14523,2023-01-03T10:15:08.5534604+00:00,
783,866344052491763,False,,866344052491763,,,,,0,,,,,70100748,2023-01-01T00:00:00+00:00,,,,,,18c9fe9e-f007-4dce-9912-13d4a44315fe,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14524,2023-01-03T10:25:35.542027+00:00,
784,866344052491466,False,,866344052491466,,,,,0,,,,,70100749,2023-01-01T00:00:00+00:00,,,,,,319efd4f-57e4-4da5-9451-2eb397992cd7,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14525,2023-01-03T10:47:01.7483874+00:00,
785,866344052491698,False,,866344052491698,,,,,0,,,,,70100750,2023-01-01T00:00:00+00:00,,,,,,40754e6a-96d4-4554-9467-b337dd00fbf4,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14526,2023-01-03T11:06:37.9009062+00:00,
786,866344052491748,False,,866344052491748,,,,,0,,,,,70100751,2023-01-01T00:00:00+00:00,,,,,,371ac786-ea6e-4294-8c82-444a57150534,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14527,2023-01-03T11:12:54.8105592+00:00,
787,866344052491508,False,,866344052491508,,,,,0,,,,,70100752,2023-01-01T00:00:00+00:00,,,,,,58b5fce5-110a-4c3e-bd08-55e7d79462d2,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14528,2023-01-03T11:32:45.4517945+00:00,
788,866344052410086,False,,866344052410086,,,,,0,,,,,70100753,2023-01-01T00:00:00+00:00,,,,,,38243484-d72c-4936-9466-3ff6082ef09e,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14530,2023-01-03T11:39:38.764168+00:00,
789,860873040824046,False,,860873040824046,,,,,0,,,,,70100525,2023-01-01T00:00:00+00:00,,,,,,8d97bcf3-3452-4fa4-a494-4e4b223837fb,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14540,2023-01-09T15:30:48.6129319+00:00,
790,860873040824053,False,,860873040824053,,,,,0,,,,,70100754,2023-01-01T00:00:00+00:00,,,,,,7564f68e-b0c8-4cc7-b799-4f00cc389580,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14551,2023-01-09T16:41:10.3970648+00:00,
791,860873040966961,False,,860873040966961,,,,,0,,,,,70100755,2023-01-01T00:00:00+00:00,,,,,,58d0bb2c-725a-4ec6-88c9-db7284523bc5,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14552,2023-01-09T16:45:30.960627+00:00,
792,866344052466211,False,,866344052466211,,,,,0,,,,,70100757,2023-01-01T00:00:00+00:00,,,,,,4405a6ef-1221-4dce-82b3-1f796b390a7f,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14554,2023-01-10T13:40:12.5041845+00:00,
793,866344052458648,False,,866344052458648,,,,,0,,,,,70100758,2023-01-01T00:00:00+00:00,,,,,,51c68978-f04d-4e07-9e2c-04cc638f373d,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14555,2023-01-10T13:53:36.5974097+00:00,
794,866344052491722,False,,866344052491722,,,,,0,,,,,70100759,2023-01-01T00:00:00+00:00,,,,,,3b19ff27-8d41-4d9b-822f-6242b4d2f065,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14562,2023-01-16T10:40:54.5171372+00:00,
795,866344052491912,False,,866344052491912,,,,,0,,,,,70100760,2023-01-01T00:00:00+00:00,,,,,,b3aefb9e-0258-4640-82fc-78e0dcdc649e,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14573,2023-01-17T09:45:16.0455699+00:00,
796,866344052419319,False,,866344052419319,,,,,0,,,,,70100761,2023-01-01T00:00:00+00:00,,,,,,f0bdf165-1123-47c9-8e6e-85726d5387cc,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14574,2023-01-13T12:54:01.5739589+00:00,
797,866344052491649,False,,866344052491649,,,,,0,,,,,70100762,2023-01-01T00:00:00+00:00,,,,,,63f891fe-5589-46cd-8ee2-a452add15723,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14578,2023-01-17T09:44:36.9325862+00:00,
798,866344052419418,False,,866344052419418,,,,,0,,,,,70100763,2023-01-01T00:00:00+00:00,,,,,,1e160174-6d8f-4166-8a9b-cd628117be76,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14579,2023-01-17T09:44:11.3178139+00:00,
799,866344052466203,False,,866344052466203,,,,,0,,,,,70100764,2023-01-01T00:00:00+00:00,,,,,,c7474684-cdd9-4f61-b7c5-9e49645470c7,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14580,2023-01-17T09:43:29.8841777+00:00,
800,866344052491706,False,,866344052491706,,,,,0,,,,,70099961,2023-01-01T00:00:00+00:00,,,,,,3511055b-6e7e-4582-8886-6e2e7e75343c,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14581,2023-01-17T09:42:07.2387906+00:00,
801,866344052466229,False,,866344052466229,,,,,0,,,,,70099960,2023-01-01T00:00:00+00:00,,,,,,eafbf7d3-8a3c-4795-9239-84f23a7a25d9,Customer ID 312,7,dab1096f-0142-430b-8c7d-7296fe0b57d8,Smart Asset Manager,1,14582,2023-01-17T09:42:30.6813514+00:00,
